Id,ActivityDay,ActivityHour,TotalIntensity,AverageIntensity,StepTotal,Calories
4388161847,04-05-2016,09:00,14,0.233333,391,124
4388161847,04-05-2016,10:00,11,0.183333,554,126
4388161847,04-05-2016,11:00,8,0.133333,420,125
4388161847,04-05-2016,12:00,15,0.25,537,138
4388161847,04-05-2016,13:00,9,0.15,188,109
4388161847,04-05-2016,14:00,9,0.15,223,105
4388161847,04-05-2016,15:00,5,0.083333,161,98
4388161847,04-05-2016,16:00,35,0.583333,1022,200
4388161847,04-05-2016,17:00,113,1.883333,3803,392
4388161847,04-05-2016,18:00,33,0.55,764,172
4388161847,04-05-2016,19:00,16,0.266667,370,124
4388161847,04-05-2016,20:00,15,0.25,371,125
4388161847,04-05-2016,21:00,0,0,0,80
4388161847,04-05-2016,22:00,5,0.083333,64,92
4388161847,04-05-2016,23:00,0,0,0,79
4388161847,05-05-2016,00:00,0,0,0,79
4388161847,05-05-2016,01:00,0,0,0,78
4388161847,05-05-2016,02:00,1,0.016667,11,81
4388161847,05-05-2016,03:00,4,0.066667,36,95
4388161847,05-05-2016,04:00,0,0,0,79
4388161847,05-05-2016,05:00,28,0.466667,582,156
4388161847,05-05-2016,06:00,60,1,2160,275
4388161847,05-05-2016,07:00,13,0.216667,488,125
4388161847,05-05-2016,08:00,12,0.2,381,118
4388161847,05-05-2016,09:00,3,0.05,44,88
4388161847,05-05-2016,10:00,9,0.15,408,113
4388161847,05-05-2016,11:00,6,0.1,344,111
4388161847,05-05-2016,12:00,11,0.183333,557,128
4388161847,05-05-2016,13:00,3,0.05,130,94
4388161847,05-05-2016,14:00,8,0.133333,241,106
4388161847,05-05-2016,15:00,11,0.183333,416,119
4388161847,05-05-2016,16:00,52,0.866667,1259,229
4388161847,05-05-2016,17:00,49,0.816667,1388,225
4388161847,05-05-2016,18:00,14,0.233333,387,121
4388161847,05-05-2016,19:00,18,0.3,534,135
4388161847,05-05-2016,20:00,11,0.183333,237,110
4388161847,05-05-2016,21:00,0,0,0,78
4388161847,05-05-2016,22:00,0,0,0,78
4388161847,05-05-2016,23:00,0,0,0,78
4388161847,06-05-2016,00:00,0,0,0,78
4388161847,06-05-2016,01:00,0,0,0,78
4388161847,06-05-2016,02:00,0,0,0,78
4388161847,06-05-2016,03:00,13,0.216667,263,119
4388161847,06-05-2016,04:00,22,0.366667,441,141
4388161847,06-05-2016,05:00,101,1.683333,2844,390
4388161847,06-05-2016,06:00,45,0.75,1560,225
4388161847,06-05-2016,07:00,14,0.233333,712,143
4388161847,06-05-2016,08:00,10,0.166667,213,108
4388161847,06-05-2016,09:00,11,0.183333,258,113
4388161847,06-05-2016,10:00,23,0.383333,787,156
4388161847,06-05-2016,11:00,7,0.116667,302,114
4388161847,06-05-2016,12:00,10,0.166667,255,118
4388161847,06-05-2016,13:00,5,0.083333,158,99
4388161847,06-05-2016,14:00,7,0.116667,211,104
4388161847,06-05-2016,15:00,14,0.233333,430,124
4388161847,06-05-2016,16:00,16,0.266667,524,150
4388161847,06-05-2016,17:00,7,0.116667,19,122
4388161847,06-05-2016,18:00,16,0.266667,442,148
4388161847,06-05-2016,19:00,6,0.1,92,115
4388161847,06-05-2016,20:00,96,1.6,2715,339
4388161847,06-05-2016,21:00,26,0.433333,936,181
4388161847,06-05-2016,22:00,2,0.033333,13,92
4388161847,06-05-2016,23:00,0,0,0,88
4388161847,07-05-2016,00:00,1,0.016667,6,82
4388161847,07-05-2016,01:00,4,0.066667,26,86
4388161847,07-05-2016,02:00,0,0,0,80
4388161847,07-05-2016,03:00,0,0,0,79
4388161847,07-05-2016,04:00,0,0,0,79
4388161847,07-05-2016,05:00,0,0,0,79
4388161847,07-05-2016,06:00,0,0,0,78
4388161847,07-05-2016,07:00,1,0.016667,4,80
4388161847,07-05-2016,08:00,30,0.5,947,161
4388161847,07-05-2016,09:00,92,1.533333,3345,330
4388161847,07-05-2016,10:00,19,0.316667,650,155
4388161847,07-05-2016,11:00,69,1.15,1972,284
4388161847,07-05-2016,12:00,129,2.15,4167,436
4388161847,07-05-2016,13:00,33,0.55,695,184
4388161847,07-05-2016,14:00,0,0,0,87
4388161847,07-05-2016,15:00,4,0.066667,149,92
4388161847,07-05-2016,16:00,111,1.85,3735,394
4388161847,07-05-2016,17:00,61,1.016667,1838,279
4388161847,07-05-2016,18:00,20,0.333333,676,155
4388161847,07-05-2016,19:00,53,0.883333,1853,226
4388161847,07-05-2016,20:00,67,1.116667,1991,252
4388161847,07-05-2016,21:00,22,0.366667,413,139
4388161847,07-05-2016,22:00,14,0.233333,287,122
4388161847,07-05-2016,23:00,2,0.033333,16,83
4388161847,08-05-2016,00:00,1,0.016667,10,81
4388161847,08-05-2016,01:00,0,0,0,79
4388161847,08-05-2016,02:00,1,0.016667,9,80
4388161847,08-05-2016,03:00,0,0,0,79
4388161847,08-05-2016,04:00,0,0,0,79
4388161847,08-05-2016,05:00,0,0,0,79
4388161847,08-05-2016,06:00,0,0,0,79
4388161847,08-05-2016,07:00,0,0,0,79
4388161847,08-05-2016,08:00,10,0.166667,292,110
4388161847,08-05-2016,09:00,13,0.216667,304,113
4388161847,08-05-2016,10:00,62,1.033333,2772,361
4388161847,08-05-2016,11:00,0,0,0,92
4388161847,08-05-2016,12:00,17,0.283333,393,129
4388161847,08-05-2016,13:00,100,1.666667,3075,417
4388161847,08-05-2016,14:00,70,1.166667,1304,271
4388161847,08-05-2016,15:00,14,0.233333,381,153
4388161847,08-05-2016,16:00,11,0.183333,133,123
4388161847,08-05-2016,17:00,44,0.733333,951,208
4388161847,08-05-2016,18:00,17,0.283333,256,138
4388161847,08-05-2016,19:00,115,1.916667,4770,567
4388161847,08-05-2016,20:00,96,1.6,2503,366
4388161847,08-05-2016,21:00,4,0.066667,145,96
4388161847,08-05-2016,22:00,0,0,0,78
4388161847,08-05-2016,23:00,0,0,0,78
4388161847,09-05-2016,00:00,0,0,0,78
4388161847,09-05-2016,01:00,0,0,0,78
4388161847,09-05-2016,02:00,0,0,0,78
4388161847,09-05-2016,03:00,0,0,0,78
4388161847,09-05-2016,04:00,0,0,0,78
4388161847,09-05-2016,05:00,29,0.483333,611,167
4388161847,09-05-2016,06:00,57,0.95,1558,260
4388161847,09-05-2016,07:00,9,0.15,556,126
4388161847,09-05-2016,08:00,10,0.166667,223,109
4388161847,09-05-2016,09:00,7,0.116667,269,107
4388161847,09-05-2016,10:00,9,0.15,319,114
4388161847,09-05-2016,11:00,7,0.116667,373,113
4388161847,09-05-2016,12:00,12,0.2,373,119
4388161847,09-05-2016,13:00,9,0.15,198,106
4388161847,09-05-2016,14:00,7,0.116667,117,99
4388161847,09-05-2016,15:00,11,0.183333,372,114
4388161847,09-05-2016,16:00,28,0.466667,914,177
4388161847,09-05-2016,17:00,36,0.6,953,196
4388161847,09-05-2016,18:00,27,0.45,989,186
4388161847,09-05-2016,19:00,44,0.733333,2188,274
4388161847,09-05-2016,20:00,4,0.066667,119,98
4388161847,09-05-2016,21:00,2,0.033333,43,87
4388161847,09-05-2016,22:00,4,0.066667,28,88
4388161847,09-05-2016,23:00,2,0.033333,15,82
4388161847,10-05-2016,00:00,1,0.016667,8,80
4388161847,10-05-2016,01:00,0,0,0,79
4388161847,10-05-2016,02:00,1,0.016667,8,80
4388161847,10-05-2016,03:00,1,0.016667,12,81
4388161847,10-05-2016,04:00,0,0,0,79
4388161847,10-05-2016,05:00,70,1.166667,1887,273
4388161847,10-05-2016,06:00,45,0.75,1533,248
4388161847,10-05-2016,07:00,13,0.216667,336,127
4388161847,10-05-2016,08:00,20,0.333333,920,161
4388161847,10-05-2016,09:00,4,0.066667,36,105
4388161847,10-05-2016,10:00,14,0.233333,285,129
4388161847,10-05-2016,11:00,12,0.2,586,142
4388161847,10-05-2016,12:00,11,0.183333,248,112
4388161847,10-05-2016,13:00,12,0.2,416,119
4388161847,10-05-2016,14:00,4,0.066667,126,95
4388161847,10-05-2016,15:00,10,0.166667,295,112
4388161847,10-05-2016,16:00,7,0.116667,76,97
4388161847,10-05-2016,17:00,31,0.516667,1078,195
4388161847,10-05-2016,18:00,30,0.5,721,176
4388161847,10-05-2016,19:00,35,0.583333,1430,212
4388161847,10-05-2016,20:00,13,0.216667,298,120
4388161847,10-05-2016,21:00,0,0,0,79
4388161847,10-05-2016,22:00,0,0,0,79
4388161847,10-05-2016,23:00,0,0,0,79
4388161847,11-05-2016,00:00,0,0,0,79
4388161847,11-05-2016,01:00,0,0,0,79
4388161847,11-05-2016,02:00,0,0,0,79
4388161847,11-05-2016,03:00,0,0,0,79
4388161847,11-05-2016,04:00,1,0.016667,4,80
4388161847,11-05-2016,05:00,30,0.5,591,162
4388161847,11-05-2016,06:00,65,1.083333,1938,266
4388161847,11-05-2016,07:00,13,0.216667,747,142
4388161847,11-05-2016,08:00,13,0.216667,364,119
4388161847,11-05-2016,09:00,6,0.1,175,99
4388161847,11-05-2016,10:00,19,0.316667,642,140
4388161847,11-05-2016,11:00,5,0.083333,252,108
4388161847,11-05-2016,12:00,14,0.233333,566,133
4388161847,11-05-2016,13:00,13,0.216667,458,122
4388161847,11-05-2016,14:00,7,0.116667,147,100
4388161847,11-05-2016,15:00,15,0.25,365,121
4388161847,11-05-2016,16:00,22,0.366667,1050,177
4388161847,11-05-2016,17:00,41,0.683333,1280,216
4388161847,11-05-2016,18:00,14,0.233333,310,119
4388161847,11-05-2016,19:00,23,0.383333,688,162
4388161847,11-05-2016,20:00,15,0.25,624,138
4388161847,11-05-2016,21:00,0,0,0,78
4388161847,11-05-2016,22:00,0,0,0,78
4388161847,11-05-2016,23:00,0,0,0,78
4388161847,12-05-2016,00:00,0,0,0,78
4388161847,12-05-2016,01:00,0,0,0,78
4388161847,12-05-2016,02:00,0,0,0,78
4388161847,12-05-2016,03:00,0,0,0,78
4388161847,12-05-2016,04:00,0,0,0,78
4388161847,12-05-2016,05:00,0,0,0,78
4388161847,12-05-2016,06:00,6,0.1,161,104
4388161847,12-05-2016,07:00,17,0.283333,594,164
4388161847,12-05-2016,08:00,7,0.116667,120,101
4388161847,12-05-2016,09:00,11,0.183333,186,107
4388161847,12-05-2016,10:00,7,0.116667,182,101
4388161847,12-05-2016,11:00,9,0.15,398,120
4388161847,12-05-2016,12:00,22,0.366667,799,157
4388161847,12-05-2016,13:00,10,0.166667,326,114
4388161847,12-05-2016,14:00,12,0.2,313,117
4445114986,12-04-2016,00:00,0,0,0,70
4445114986,12-04-2016,01:00,7,0.116667,88,85
4445114986,12-04-2016,02:00,0,0,0,69
4445114986,12-04-2016,03:00,1,0.016667,42,72
4445114986,12-04-2016,04:00,2,0.033333,15,73
4445114986,12-04-2016,05:00,0,0,0,69
4445114986,12-04-2016,06:00,0,0,0,69
4445114986,12-04-2016,07:00,5,0.083333,73,81
4445114986,12-04-2016,08:00,5,0.083333,60,82
4445114986,12-04-2016,09:00,0,0,0,70
4445114986,12-04-2016,10:00,1,0.016667,6,71
4445114986,12-04-2016,11:00,13,0.216667,171,97
4445114986,12-04-2016,12:00,11,0.183333,197,93
4445114986,12-04-2016,13:00,28,0.466667,436,130
4445114986,12-04-2016,14:00,5,0.083333,81,85
4445114986,12-04-2016,15:00,21,0.35,332,115
4445114986,12-04-2016,16:00,13,0.216667,399,108
4445114986,12-04-2016,17:00,25,0.416667,400,124
4445114986,12-04-2016,18:00,8,0.133333,100,89
4445114986,12-04-2016,19:00,20,0.333333,321,114
4445114986,12-04-2016,20:00,23,0.383333,401,120
4445114986,12-04-2016,21:00,6,0.1,134,85
4445114986,12-04-2016,22:00,0,0,0,70
4445114986,12-04-2016,23:00,2,0.033333,20,74
4445114986,13-04-2016,00:00,0,0,0,69
4445114986,13-04-2016,01:00,0,0,0,69
4445114986,13-04-2016,02:00,0,0,0,69
4445114986,13-04-2016,03:00,0,0,0,69
4445114986,13-04-2016,04:00,3,0.05,50,76
4445114986,13-04-2016,05:00,0,0,0,70
4445114986,13-04-2016,06:00,0,0,0,69
4445114986,13-04-2016,07:00,2,0.033333,33,75
4445114986,13-04-2016,08:00,0,0,0,71
4445114986,13-04-2016,09:00,1,0.016667,14,72
4445114986,13-04-2016,10:00,0,0,0,70
4445114986,13-04-2016,11:00,12,0.2,157,96
4445114986,13-04-2016,12:00,14,0.233333,178,100
4445114986,13-04-2016,13:00,5,0.083333,101,83
4445114986,13-04-2016,14:00,12,0.2,166,97
4445114986,13-04-2016,15:00,13,0.216667,214,99
4445114986,13-04-2016,16:00,18,0.3,254,107
4445114986,13-04-2016,17:00,28,0.466667,440,128
4445114986,13-04-2016,18:00,21,0.35,410,118
4445114986,13-04-2016,19:00,8,0.133333,82,87
4445114986,13-04-2016,20:00,15,0.25,243,103
4445114986,13-04-2016,21:00,3,0.05,48,78
4445114986,13-04-2016,22:00,14,0.233333,195,99
4445114986,13-04-2016,23:00,25,0.416667,376,122
4445114986,14-04-2016,00:00,11,0.183333,173,95
4445114986,14-04-2016,01:00,4,0.066667,56,78
4445114986,14-04-2016,02:00,7,0.116667,109,86
4445114986,14-04-2016,03:00,0,0,0,69
4445114986,14-04-2016,04:00,0,0,0,69
4445114986,14-04-2016,05:00,1,0.016667,8,71
4445114986,14-04-2016,06:00,0,0,0,69
4445114986,14-04-2016,07:00,0,0,0,69
4445114986,14-04-2016,08:00,0,0,0,69
4445114986,14-04-2016,09:00,2,0.033333,13,73
4445114986,14-04-2016,10:00,0,0,0,69
4445114986,14-04-2016,11:00,4,0.066667,31,78
4445114986,14-04-2016,12:00,12,0.2,164,95
4445114986,14-04-2016,13:00,13,0.216667,156,98
4445114986,14-04-2016,14:00,10,0.166667,118,92
4445114986,14-04-2016,15:00,26,0.433333,489,129
4445114986,14-04-2016,16:00,14,0.233333,265,104
4445114986,14-04-2016,17:00,27,0.45,503,130
4445114986,14-04-2016,18:00,13,0.216667,286,101
4445114986,14-04-2016,19:00,18,0.3,222,107
4445114986,14-04-2016,20:00,18,0.3,395,113
4445114986,14-04-2016,21:00,15,0.25,230,102
4445114986,14-04-2016,22:00,23,0.383333,493,124
4445114986,14-04-2016,23:00,13,0.216667,263,101
4445114986,15-04-2016,00:00,17,0.283333,312,107
4445114986,15-04-2016,01:00,2,0.033333,16,73
4445114986,15-04-2016,02:00,1,0.016667,6,71
4445114986,15-04-2016,03:00,1,0.016667,13,71
4445114986,15-04-2016,04:00,0,0,0,69
4445114986,15-04-2016,05:00,0,0,0,69
4445114986,15-04-2016,06:00,0,0,0,70
4445114986,15-04-2016,07:00,3,0.05,66,77
4445114986,15-04-2016,08:00,20,0.333333,271,110
4445114986,15-04-2016,09:00,4,0.066667,225,88
4445114986,15-04-2016,10:00,19,0.316667,318,112
4445114986,15-04-2016,11:00,16,0.266667,408,114
4445114986,15-04-2016,12:00,20,0.333333,355,115
4445114986,15-04-2016,13:00,19,0.316667,684,126
4445114986,15-04-2016,14:00,25,0.416667,743,138
4445114986,15-04-2016,15:00,29,0.483333,594,136
4445114986,15-04-2016,16:00,38,0.633333,788,156
4445114986,15-04-2016,17:00,24,0.4,345,120
4445114986,15-04-2016,18:00,15,0.25,208,102
4445114986,15-04-2016,19:00,12,0.2,184,96
4445114986,15-04-2016,20:00,23,0.383333,285,116
4445114986,15-04-2016,21:00,31,0.516667,678,142
4445114986,15-04-2016,22:00,11,0.183333,277,99
4445114986,15-04-2016,23:00,20,0.333333,422,117
4445114986,16-04-2016,00:00,0,0,0,69
4445114986,16-04-2016,01:00,0,0,0,69
4445114986,16-04-2016,02:00,1,0.016667,4,71
4445114986,16-04-2016,03:00,1,0.016667,10,71
4445114986,16-04-2016,04:00,0,0,0,70
4445114986,16-04-2016,05:00,0,0,0,69
4445114986,16-04-2016,06:00,0,0,0,69
4445114986,16-04-2016,07:00,0,0,0,69
4445114986,16-04-2016,08:00,0,0,0,70
4445114986,16-04-2016,09:00,0,0,0,69
4445114986,16-04-2016,10:00,11,0.183333,119,92
4445114986,16-04-2016,11:00,31,0.516667,515,137
4445114986,16-04-2016,12:00,11,0.183333,136,95
4445114986,16-04-2016,13:00,7,0.116667,111,87
4445114986,16-04-2016,14:00,9,0.15,251,97
4445114986,16-04-2016,15:00,0,0,0,71
4445114986,16-04-2016,16:00,10,0.166667,171,95
4445114986,16-04-2016,17:00,15,0.25,327,107
4445114986,16-04-2016,18:00,37,0.616667,696,151
4445114986,16-04-2016,19:00,17,0.283333,368,110
4445114986,16-04-2016,20:00,8,0.133333,153,91
4445114986,16-04-2016,21:00,22,0.366667,230,114
4445114986,16-04-2016,22:00,36,0.6,757,152
4445114986,16-04-2016,23:00,9,0.15,97,88
4445114986,17-04-2016,00:00,3,0.05,42,76
4445114986,17-04-2016,01:00,0,0,0,70
4445114986,17-04-2016,02:00,6,0.1,70,81
4445114986,17-04-2016,03:00,0,0,0,69
4445114986,17-04-2016,04:00,0,0,0,69
4445114986,17-04-2016,05:00,0,0,0,69
4445114986,17-04-2016,06:00,0,0,0,69
4445114986,17-04-2016,07:00,0,0,0,69
4445114986,17-04-2016,08:00,0,0,0,69
4445114986,17-04-2016,09:00,0,0,0,69
4445114986,17-04-2016,10:00,0,0,0,69
4445114986,17-04-2016,11:00,0,0,0,69
4445114986,17-04-2016,12:00,0,0,0,69
4445114986,17-04-2016,13:00,0,0,0,69
4445114986,17-04-2016,14:00,0,0,0,69
4445114986,17-04-2016,15:00,12,0.2,270,100
4445114986,17-04-2016,16:00,10,0.166667,154,93
4445114986,17-04-2016,17:00,13,0.216667,302,103
4445114986,17-04-2016,18:00,13,0.216667,216,98
4445114986,17-04-2016,19:00,9,0.15,216,93
4445114986,17-04-2016,20:00,6,0.1,85,84
4445114986,17-04-2016,21:00,31,0.516667,619,139
4445114986,17-04-2016,22:00,11,0.183333,284,96
4445114986,17-04-2016,23:00,0,0,0,69
4445114986,18-04-2016,00:00,0,0,0,69
4445114986,18-04-2016,01:00,0,0,0,69
4445114986,18-04-2016,02:00,0,0,0,69
4445114986,18-04-2016,03:00,0,0,0,69
4445114986,18-04-2016,04:00,0,0,0,69
4445114986,18-04-2016,05:00,0,0,0,69
4445114986,18-04-2016,06:00,0,0,0,69
4445114986,18-04-2016,07:00,0,0,0,69
4445114986,18-04-2016,08:00,0,0,0,69
4445114986,18-04-2016,09:00,0,0,0,69
4445114986,18-04-2016,10:00,0,0,0,69
4445114986,18-04-2016,11:00,0,0,0,69
4445114986,18-04-2016,12:00,18,0.3,368,112
4445114986,18-04-2016,13:00,14,0.233333,360,107
4445114986,18-04-2016,14:00,4,0.066667,71,80
4445114986,18-04-2016,15:00,16,0.266667,250,104
4445114986,18-04-2016,16:00,14,0.233333,221,101
4445114986,18-04-2016,17:00,19,0.316667,359,113
4445114986,18-04-2016,18:00,93,1.55,3367,298
4445114986,18-04-2016,19:00,10,0.166667,137,92
4445114986,18-04-2016,20:00,10,0.166667,140,92
4445114986,18-04-2016,21:00,20,0.333333,327,114
4445114986,18-04-2016,22:00,23,0.383333,428,121
4445114986,18-04-2016,23:00,8,0.133333,127,88
4445114986,19-04-2016,00:00,6,0.1,102,83
4445114986,19-04-2016,01:00,7,0.116667,111,85
4445114986,19-04-2016,02:00,1,0.016667,10,71
4445114986,19-04-2016,03:00,1,0.016667,9,71
4445114986,19-04-2016,04:00,0,0,0,69
4445114986,19-04-2016,05:00,0,0,0,69
4445114986,19-04-2016,06:00,1,0.016667,11,72
4445114986,19-04-2016,07:00,0,0,0,70
4445114986,19-04-2016,08:00,2,0.033333,33,75
4445114986,19-04-2016,09:00,1,0.016667,12,71
4445114986,19-04-2016,10:00,0,0,0,70
4445114986,19-04-2016,11:00,11,0.183333,232,96
4445114986,19-04-2016,12:00,14,0.233333,300,103
4445114986,19-04-2016,13:00,17,0.283333,179,104
4445114986,19-04-2016,14:00,5,0.083333,59,82
4445114986,19-04-2016,15:00,8,0.133333,138,90
4445114986,19-04-2016,16:00,6,0.1,82,84
4445114986,19-04-2016,17:00,2,0.033333,27,76
4445114986,19-04-2016,18:00,5,0.083333,82,82
4445114986,19-04-2016,19:00,3,0.05,64,78
4445114986,19-04-2016,20:00,15,0.25,352,108
4445114986,19-04-2016,21:00,11,0.183333,190,94
4445114986,19-04-2016,22:00,5,0.083333,71,82
4445114986,19-04-2016,23:00,0,0,0,69
4445114986,20-04-2016,00:00,0,0,0,69
4445114986,20-04-2016,01:00,0,0,0,69
4445114986,20-04-2016,02:00,5,0.083333,94,82
4445114986,20-04-2016,03:00,0,0,0,69
4445114986,20-04-2016,04:00,0,0,0,69
4445114986,20-04-2016,05:00,0,0,0,69
4445114986,20-04-2016,06:00,0,0,0,69
4445114986,20-04-2016,07:00,0,0,0,69
4445114986,20-04-2016,08:00,1,0.016667,22,71
4445114986,20-04-2016,09:00,0,0,0,69
4445114986,20-04-2016,10:00,0,0,0,69
4445114986,20-04-2016,11:00,9,0.15,130,90
4445114986,20-04-2016,12:00,7,0.116667,104,87
4445114986,20-04-2016,13:00,14,0.233333,199,101
4445114986,20-04-2016,14:00,19,0.316667,265,110
4445114986,20-04-2016,15:00,5,0.083333,69,82
4445114986,20-04-2016,16:00,34,0.566667,655,146
4445114986,20-04-2016,17:00,7,0.116667,71,87
4445114986,20-04-2016,18:00,6,0.1,99,85
4445114986,20-04-2016,19:00,4,0.066667,75,79
4445114986,20-04-2016,20:00,4,0.066667,59,79
4445114986,20-04-2016,21:00,8,0.133333,63,86
4445114986,20-04-2016,22:00,14,0.233333,167,98
4445114986,20-04-2016,23:00,0,0,0,69
4445114986,21-04-2016,00:00,0,0,0,69
4445114986,21-04-2016,01:00,0,0,0,69
4445114986,21-04-2016,02:00,3,0.05,29,75
4445114986,21-04-2016,03:00,0,0,0,69
4445114986,21-04-2016,04:00,0,0,0,69
4445114986,21-04-2016,05:00,0,0,0,69
4445114986,21-04-2016,06:00,4,0.066667,45,77
4445114986,21-04-2016,07:00,1,0.016667,13,71
4445114986,21-04-2016,08:00,2,0.033333,10,73
4445114986,21-04-2016,09:00,1,0.016667,7,71
4445114986,21-04-2016,10:00,1,0.016667,9,71
4445114986,21-04-2016,11:00,0,0,0,72
4445114986,21-04-2016,12:00,14,0.233333,190,99
4445114986,21-04-2016,13:00,34,0.566667,666,147
4445114986,21-04-2016,14:00,26,0.433333,423,125
4445114986,21-04-2016,15:00,32,0.533333,562,140
4445114986,21-04-2016,16:00,13,0.216667,209,100
4445114986,21-04-2016,17:00,12,0.2,309,101
4445114986,21-04-2016,18:00,25,0.416667,444,123
4445114986,21-04-2016,19:00,7,0.116667,106,85
4445114986,21-04-2016,20:00,12,0.2,327,102
4445114986,21-04-2016,21:00,8,0.133333,158,88
4445114986,21-04-2016,22:00,11,0.183333,182,93
4445114986,21-04-2016,23:00,9,0.15,100,87
4445114986,22-04-2016,00:00,8,0.133333,112,87
4445114986,22-04-2016,01:00,10,0.166667,107,90
4445114986,22-04-2016,02:00,3,0.05,206,84
4445114986,22-04-2016,03:00,1,0.016667,8,71
4445114986,22-04-2016,04:00,0,0,0,69
4445114986,22-04-2016,05:00,0,0,0,70
4445114986,22-04-2016,06:00,7,0.116667,62,82
4445114986,22-04-2016,07:00,0,0,0,69
4445114986,22-04-2016,08:00,0,0,0,70
4445114986,22-04-2016,09:00,1,0.016667,8,71
4445114986,22-04-2016,10:00,3,0.05,48,78
4445114986,22-04-2016,11:00,19,0.316667,467,117
4445114986,22-04-2016,12:00,37,0.616667,815,156
4445114986,22-04-2016,13:00,22,0.366667,330,118
4445114986,22-04-2016,14:00,11,0.183333,109,94
4445114986,22-04-2016,15:00,17,0.283333,262,108
4445114986,22-04-2016,16:00,11,0.183333,200,95
4445114986,22-04-2016,17:00,20,0.333333,451,118
4445114986,22-04-2016,18:00,29,0.483333,491,133
4445114986,22-04-2016,19:00,39,0.65,1175,173
4445114986,22-04-2016,20:00,24,0.4,487,126
4445114986,22-04-2016,21:00,20,0.333333,550,123
4445114986,22-04-2016,22:00,16,0.266667,444,113
4445114986,22-04-2016,23:00,19,0.316667,499,117
4445114986,23-04-2016,00:00,0,0,0,69
4445114986,23-04-2016,01:00,0,0,0,69
4445114986,23-04-2016,02:00,0,0,0,69
4445114986,23-04-2016,03:00,0,0,0,69
4445114986,23-04-2016,04:00,0,0,0,69
4445114986,23-04-2016,05:00,0,0,0,69
4445114986,23-04-2016,06:00,0,0,0,69
4445114986,23-04-2016,07:00,0,0,0,69
4445114986,23-04-2016,08:00,0,0,0,69
4445114986,23-04-2016,09:00,0,0,0,69
4445114986,23-04-2016,10:00,0,0,0,69
4445114986,23-04-2016,11:00,0,0,0,69
4445114986,23-04-2016,12:00,9,0.15,210,90
4445114986,23-04-2016,13:00,41,0.683333,864,162
4445114986,23-04-2016,14:00,14,0.233333,408,109
4445114986,23-04-2016,15:00,4,0.066667,39,82
4445114986,23-04-2016,16:00,7,0.116667,193,91
4445114986,23-04-2016,17:00,6,0.1,235,91
4445114986,23-04-2016,18:00,20,0.333333,520,121
4445114986,23-04-2016,19:00,24,0.4,561,128
4445114986,23-04-2016,20:00,16,0.266667,266,106
4445114986,23-04-2016,21:00,21,0.35,413,118
4445114986,23-04-2016,22:00,25,0.416667,511,126
4445114986,23-04-2016,23:00,14,0.233333,143,99
4445114986,24-04-2016,00:00,12,0.2,148,97
4445114986,24-04-2016,01:00,14,0.233333,232,101
4445114986,24-04-2016,02:00,6,0.1,80,82
4445114986,24-04-2016,03:00,0,0,0,69
4445114986,24-04-2016,04:00,0,0,0,69
4445114986,24-04-2016,05:00,0,0,0,69
4445114986,24-04-2016,06:00,0,0,0,69
4445114986,24-04-2016,07:00,0,0,0,69
4445114986,24-04-2016,08:00,0,0,0,69
4445114986,24-04-2016,09:00,29,0.483333,693,139
4445114986,24-04-2016,10:00,15,0.25,303,105
4445114986,24-04-2016,11:00,22,0.366667,644,128
4445114986,24-04-2016,12:00,14,0.233333,223,100
4445114986,24-04-2016,13:00,7,0.116667,113,88
4445114986,24-04-2016,14:00,8,0.133333,88,87
4445114986,24-04-2016,15:00,14,0.233333,299,103
4445114986,24-04-2016,16:00,18,0.3,425,115
4445114986,24-04-2016,17:00,20,0.333333,579,123
4445114986,24-04-2016,18:00,17,0.283333,324,109
4445114986,24-04-2016,19:00,20,0.333333,494,121
4445114986,24-04-2016,20:00,17,0.283333,230,106
4445114986,24-04-2016,21:00,7,0.116667,80,84
4445114986,24-04-2016,22:00,0,0,0,69
4445114986,24-04-2016,23:00,4,0.066667,47,78
4445114986,25-04-2016,00:00,8,0.133333,99,86
4445114986,25-04-2016,01:00,5,0.083333,83,82
4445114986,25-04-2016,02:00,0,0,0,69
4445114986,25-04-2016,03:00,0,0,0,69
4445114986,25-04-2016,04:00,1,0.016667,8,71
4445114986,25-04-2016,05:00,6,0.1,76,82
4445114986,25-04-2016,06:00,0,0,0,69
4445114986,25-04-2016,07:00,3,0.05,53,76
4445114986,25-04-2016,08:00,1,0.016667,8,71
4445114986,25-04-2016,09:00,0,0,0,69
4445114986,25-04-2016,10:00,0,0,0,69
4445114986,25-04-2016,11:00,0,0,0,69
4445114986,25-04-2016,12:00,0,0,0,69
4445114986,25-04-2016,13:00,0,0,0,69
4445114986,25-04-2016,14:00,17,0.283333,340,108
4445114986,25-04-2016,15:00,17,0.283333,248,106
4445114986,25-04-2016,16:00,17,0.283333,360,110
4445114986,25-04-2016,17:00,30,0.5,595,137
4445114986,25-04-2016,18:00,6,0.1,94,83
4445114986,25-04-2016,19:00,15,0.25,428,109
4445114986,25-04-2016,20:00,10,0.166667,147,92
4445114986,25-04-2016,21:00,10,0.166667,158,93
4445114986,25-04-2016,22:00,18,0.3,386,112
4445114986,25-04-2016,23:00,15,0.25,302,104
4445114986,26-04-2016,00:00,0,0,0,70
4445114986,26-04-2016,01:00,15,0.25,186,100
4445114986,26-04-2016,02:00,0,0,0,69
